name,build_time
t2_c2_5r8s2o,1.024797
t2_c2_5r8s2o,1.336469
t2_c2_5r8s2o,1.336541
t2_c2_5r8s3o,1.025126
t2_c2_5r8s3o,1.021774
t2_c2_5r8s3o,1.000639
t2_c2_5r8s4o,1.005278
t2_c2_5r8s4o,1.008888
t2_c2_5r8s4o,0.873960
t2_c2_6r15s3o,0.946367
t2_c2_6r15s3o,0.947615
t2_c2_6r15s3o,0.942932
t2_c2_6r16s5o,1.006977
t2_c2_6r16s5o,1.323161
t2_c2_6r16s5o,1.319702
t2_c2_6r2s1o,1.003253
t2_c2_6r2s1o,1.000459
t2_c2_6r2s1o,1.030571
t2_c2_6r2s2o,1.007233
t2_c2_6r2s2o,1.023753
t2_c2_6r2s2o,1.001068
t2_c2_6r2s3o,0.993885
t2_c2_6r2s3o,0.999772
t2_c2_6r2s3o,1.010523
t2_c2_6r2s5o,1.186080
t2_c2_6r2s5o,0.980836
t2_c2_6r2s5o,0.997953
t2_c2_6r3s1o,0.765556
